family,fn,fp,step,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,prec_mean,prec_std,prec_count,rec_mean,rec_std,rec_count,fp_removed_mean,fp_removed_std,fp_removed_count,ece_mean,ece_std,ece_count,mce_mean,mce_std,mce_count,brier_mean,brier_std,brier_count,nll_mean,nll_std,nll_count
nohidden_HO_T20_mixFP,0.0,0.01,1,0.5705954706824518,0.13496278922371616,10,0.6837804606799426,0.09967509714002415,10,0.6539148988282127,0.11157152485758133,10,0.7186844877720475,0.08928550758111824,10,0.8598813566026976,0.11065436476519386,10,0.09867768312759759,0.04643024164504453,10,0.31284182190315224,0.11787332711365332,10,0.13109175562858583,0.04236705030064667,10,0.49454348981380464,0.1535615761402754,10
nohidden_HO_T20_mixFP,0.0,0.01,2,0.6794988131918152,0.09997501964823774,10,0.7592617232397972,0.079343744507337,10,0.6619188317919913,0.1004752693907244,10,0.8978389480229108,0.060071809947042955,10,0.5277355786749733,0.07193911050460448,10,0.11794564682794424,0.03857681717705304,10,0.29932507543116627,0.10111514881019809,10,0.11515518352389335,0.03629769881414426,10,0.45417633801698687,0.19434011985897048,10
nohidden_HO_T20_mixFP,0.0,0.01,3,0.4789330369905559,0.1010285348955884,10,0.614077537311329,0.06930593845645515,10,0.4634569455787186,0.07289085181726729,10,0.9198422378379361,0.032430641913543626,10,0.16613631914807195,0.027785892287427803,10,0.28460913344556055,0.06382361059342141,10,0.5105467208233223,0.04636238006599018,10,0.247770032286644,0.07124384108706701,10,1.2218040764331817,0.5203826935841086,10
nohidden_HO_T20_mixFP,0.0,0.01,4,0.5147822983627369,0.06992018822205072,10,0.6427687562666,0.05852109830524306,10,0.52244884224552,0.08243660745998742,10,0.8483526210468973,0.04287069886645535,10,0.1675928438718277,0.029403377321967576,10,0.21206259206589123,0.048183926830237235,10,0.4692007108277226,0.08566335026796683,10,0.19285706728696822,0.03583950572878723,10,0.8697078108787537,0.24137290794834054,10
nohidden_HO_T20_mixFP,0.0,0.01,5,0.49979346201864683,0.1338313082643026,10,0.6326788312758556,0.10191682196284929,10,0.5106778656879145,0.1300355520302688,10,0.8529978360762117,0.056392715009693416,10,0.23680948979856406,0.030821623120288903,10,0.23229595095744346,0.07628319825038456,10,0.4935403891754711,0.12374717662607322,10,0.2087210338562727,0.0691004778484673,10,1.000606545805931,0.4401344013628536,10
nohidden_HO_T20_mixFP,0.0,0.01,6,0.4273207615526967,0.11492370856416721,10,0.5872759214580915,0.08482570491272416,10,0.48303590399627233,0.08314744475125974,10,0.7554551580803729,0.09220101976493675,10,0.312613570011956,0.04298770514902192,10,0.2369634436286025,0.05191509898864059,10,0.4889428457053449,0.0755158996651445,10,0.21791913211345673,0.04573098174845369,10,1.0267683863639832,0.26730320010256603,10
nohidden_HO_T20_mixFP,0.0,0.01,7,0.3549546396610055,0.09026098320953554,10,0.5433989266578554,0.059464476247845746,10,0.43304004815620606,0.06652425116096866,10,0.7396143976205811,0.06742657769575369,10,0.4049606769530353,0.07456784144246816,10,0.2687615690505843,0.059552218912968115,10,0.5295906525001264,0.09010664428393345,10,0.26216234266757965,0.0560658558159868,10,1.4699224948883056,0.45357740932111185,10
nohidden_HO_T20_mixFP,0.0,0.01,8,0.46948581907574577,0.18027055614790755,10,0.620833533541342,0.11615885295300984,10,0.5408400013799877,0.11708073183259582,10,0.7326407922501204,0.11053194503573209,10,0.34034484032562295,0.1428673868615065,10,0.19355558457946304,0.07868628871262559,10,0.4245417479982603,0.0803700110990351,10,0.18585705682635306,0.07528865520865512,10,0.835284236073494,0.43801366684233556,10
nohidden_HO_T20_mixFP,0.0,0.01,9,0.33668662368037616,0.1146324331470475,10,0.5301054334773606,0.07330331750850934,10,0.41930622555195046,0.06535883245826705,10,0.7258855793503645,0.09954168287303121,10,0.40604028614960946,0.07975428910144453,10,0.2502732357619162,0.04082697204827505,10,0.5387697737781162,0.03835558625965314,10,0.24113433212041854,0.03951769976229906,10,0.9652303159236908,0.19297189420278169,10
nohidden_HO_T20_mixFP,0.0,0.01,10,0.04585606933416434,0.07754008370529265,10,0.3705250044647423,0.05531336368538995,10,0.27156303029464757,0.047825638733222785,10,0.587328957388807,0.07020931310103933,10,0.4929176876156486,0.0750947454569505,10,0.43447935272718885,0.03362537064893703,10,0.6872048613360826,0.05329376863112115,10,0.4215108573436737,0.03662223891889439,10,2.6001548051834105,0.5245279483846869,10
